sku;family;categories;weight;power_requirements;description-fr_FR-print;description-fr_FR-mobile;description-en_US-print;description-en_US-mobile;description-de_DE-print;description-de_DE-mobile;name;release_date;picture;price;vendor
18163325;loudspeakers;loudspeakers,audio_video_sales,conceptronic;;;"The Dancing Water Speaker with high sound quality is a great audio solution for your computer, notebook, or MP3 player. This speaker brings you to a whole new and relaxing experience of listening music, with its 4 colors LED show watershow fountain light, you will see jets of water that bounce along with the beat like the dancing water show. The speaker set is USB powered so you don't need a wall socket.";"The Dancing Water Speaker with high sound quality is a great audio solution for your computer, notebook, or MP3 player.";"The Dancing Water Speaker with high sound quality is a great audio solution for your computer, notebook, or MP3 player. This speaker brings you to a whole new and relaxing experience of listening music, with its 4 colors LED show watershow fountain light, you will see jets of water that bounce along with the beat like the dancing water show. The speaker set is USB powered so you don't need a wall socket.";"The Dancing Water Speaker with high sound quality is a great audio solution for your computer, notebook, or MP3 player.";"The Dancing Water Speaker with high sound quality is a great audio solution for your computer, notebook, or MP3 player. This speaker brings you to a whole new and relaxing experience of listening music, with its 4 colors LED show watershow fountain light, you will see jets of water that bounce along with the beat like the dancing water show. The speaker set is USB powered so you don't need a wall socket.";"The Dancing Water Speaker with high sound quality is a great audio solution for your computer, notebook, or MP3 player.";"Conceptronic Dancing Water Speaker";2013-04-12;;"440.39 EUR,328.25 USD";conceptronic
18163326;loudspeakers;loudspeakers,audio_video_sales,conceptronic;;;"The Dancing Water Speaker with high sound quality is a great audio solution for your computer, notebook, or MP3 player. This speaker brings you to a whole new and relaxing experience of listening music, with its 4 colors LED show watershow fountain light, you will see jets of water that bounce along with the beat like the dancing water show. The speaker set is USB powered so you don't need a wall socket.";"The Dancing Water Speaker with high sound quality is a great audio solution for your computer, notebook, or MP3 player.";"The Dancing Water Speaker with high sound quality is a great audio solution for your computer, notebook, or MP3 player. This speaker brings you to a whole new and relaxing experience of listening music, with its 4 colors LED show watershow fountain light, you will see jets of water that bounce along with the beat like the dancing water show. The speaker set is USB powered so you don't need a wall socket.";"The Dancing Water Speaker with high sound quality is a great audio solution for your computer, notebook, or MP3 player.";"The Dancing Water Speaker with high sound quality is a great audio solution for your computer, notebook, or MP3 player. This speaker brings you to a whole new and relaxing experience of listening music, with its 4 colors LED show watershow fountain light, you will see jets of water that bounce along with the beat like the dancing water show. The speaker set is USB powered so you don't need a wall socket.";"The Dancing Water Speaker with high sound quality is a great audio solution for your computer, notebook, or MP3 player.";"Conceptronic Dancing Water Speaker";2013-04-12;;"139.36 USD";conceptronic
18163351;loudspeakers;loudspeakers,audio_video_sales,conceptronic;;;"Ecoutez votre musique préférée en bénéficiant d'une super qualité audio ! Le qualité sonore, le design compact et les contrôles faciles à utiliser en font un système de haut-parleurs amusant à utiliser. Vous pouvez même connecter votre casque directement sur le système de haut-parleurs ! Le système de haut-parleurs est alimenté par USB, aucun adaptateur secteur supplémentaire n'est nécessaire.";"Ecoutez votre musique préférée en bénéficiant d'une super qualité audio ! Le son, le design et les contrôles faciles en font un système de haut-parleurs amusant à utiliser.";"Enjoy your favorite music with great audio quality! The sound quality, flat design and easy control makes the speaker system fun to use. You can even connect your headphone directly to the speaker system! The speaker system is powered by USB, so no additional power adapter is needed.";"Enjoy your favorite music with great audio quality! The sound, design and easy control makes the speaker system fun to use.";"Genießen Sie Ihre Lieblingsmusik in atemberaubender Qualität! Beste Klangqualität, eine besonders flache Ausführung und einfache Bedienung zeichnen dieses Lautsprechersystem aus. Auch Kopfhörer können Sie direkt an das Lautsprechersystem anschließen! Das Lautsprechersystem wird über USB mit Strom versorgt; lästige Netzteile werden also nicht gebraucht.";"Genießen Sie Ihre Lieblingsmusik in atemberaubender Qualität! Durch seine Klangqualität, sein Design und seine einfache Bedienung macht die Benutzung dieses Lautsprechersystem viel Freude.";"Conceptronic Stereo Speaker System";2013-04-12;;"636.35 EUR,492.73 USD";conceptronic
18163352;loudspeakers;loudspeakers,audio_video_sales,conceptronic;;;"Le haut-parleur stéréo de voyage portable Bluetooth 3.0 est un haut-parleur multimédia Bluetooth pouvant être connecté sans fil à un téléphone mobile, un assistant personnel, un ordinateur portable ou un PC doté de la fonction Bluetooth. Convient aux dispositifs USB à faible consommation électrique. La conception élégante et compacte fait de ce haut-parleur la solution idéale pour le voyage !";"Le haut-parleur stéréo de voyage portable Bluetooth 3.0 est un haut-parleur multimédia Bluetooth pouvant être connecté sans fil à un téléphone mobile, un assistant personnel, un ordinateur portable ou un PC doté de la fonction Bluetooth.";"The Portable Bluetooth 3.0 Travel Stereo Speaker is a Bluetooth multimedia speaker which can be connected wirelessly to a Bluetooth mobile phone, PDA, laptop or PC. Suitable for low power USB devices. Thanks to the small and compact design, this speaker is the ideal travel solution!";"The Portable Bluetooth 3.0 Travel Stereo Speaker is a Bluetooth multimedia speaker which can be connected wirelessly to a Bluetooth device.";"Dieser tragbare Bluetooth 3.0-Reisestereolautsprecher ist ein Bluetooth-Multimedialautsprecher, der kabellos mit Bluetooth-Mobiltelefonen, PDAs, Notebooks und PCs verbunden werden kann. Geeignet für USB-Geräte mit niedriger Leistung. Elegantes und kompaktes Design machen diesen Lautsprecher zur idealen Reiselösung!";"Dieser tragbare Bluetooth 3.0-Reisestereolautsprecher ist ein Bluetooth-Multimedialautsprecher, der kabellos mit Bluetooth-Mobiltelefonen, PDAs, Notebooks und PCs verbunden werden kann.";"Conceptronic Portable Bluetooth 3.0 Travel Stereo Speaker";2013-04-12;;"516.63 EUR";conceptronic
18163353;loudspeakers;loudspeakers,audio_video_sales,conceptronic;;;"A complete sound experience is guaranteed with this desktop speaker system. This system has 2 satellite speakers which produce a realistic sound. The good sound quality, stylish & compact design and easy control makes the speaker system fun to use.";"A complete sound experience with this desktop speaker system. This system with 2 satellite speakers produce a realistic sound.";"A complete sound experience is guaranteed with this desktop speaker system. This system has 2 satellite speakers which produce a realistic sound. The good sound quality, stylish & compact design and easy control makes the speaker system fun to use.";"A complete sound experience with this desktop speaker system. This system with 2 satellite speakers produce a realistic sound.";"Ein rundum gutes Klangerlebnis – mit diesem Tischlautsprechersystem garantiert. Dieses System verfügt über zwei Einzellautsprecher, die einen realistischen Klang erzeugen. Beste Klangqualität, ein attraktives & kompaktes Design sowie einfache Bedienung zeichnen dieses Lautsprechersystem aus.";"Dieses Tischlautsprechersystem bietet ein rundum gutes Klangerlebnis. Dieses System mit zwei Nebenlautsprechern erzeugt einen realistischen Klang.";"Conceptronic Desktop Speaker System 2.0";2013-04-12;;"508.55 USD";conceptronic
18163354;loudspeakers;loudspeakers,audio_video_sales,conceptronic;;;"These wooden speakers are a great audio solution for e.g. your computer, notebook and/or MP3 player. The wooden body ensures a great audio quality. The speaker set is USB powered so you don't need a wall socket.";"These wooden speakers are a great audio solution for e.g. your notebook and MP3";"These wooden speakers are a great audio solution for e.g. your computer, notebook and/or MP3 player. The wooden body ensures a great audio quality. The speaker set is USB powered so you don't need a wall socket.";"These wooden speakers are a great audio solution for e.g. your notebook and MP3";"These wooden speakers are a great audio solution for e.g. your computer, notebook and/or MP3 player. The wooden body ensures a great audio quality. The speaker set is USB powered so you don't need a wall socket.";"These wooden speakers are a great audio solution for e.g. your notebook and MP3";"Conceptronic Portable Stereo Tube Speakers";2013-04-12;;"792.44 EUR,166.19 USD";conceptronic
18163355;loudspeakers;loudspeakers,audio_video_sales,conceptronic;;;"This stylish portable Tube Speaker set has a unique click&turn system. For easy carrying during traveling, just click the two satellites of the Tube Speaker together to make it compact.";"This stylish USB portable tube speaker set has a unique click&turn system for easy carrying during traveling.";"This stylish portable Tube Speaker set has a unique click&turn system. For easy carrying during traveling, just click the two satellites of the Tube Speaker together to make it compact.";"This stylish USB portable tube speaker set has a unique click&turn system for easy carrying during traveling.";"Dieses schicke tragbare Röhrenlautsprecherset verfügt über ein besonderes Klick-Dreh-System. Klicken Sie zum leichten und platzsparenden Transport einfach die zwei Röhrenlautsprecher zusammen.";"Dieses schicke tragbare USB-Röhrenlautsprecherset verfügt über ein besonderes Klick-Dreh-System zur mühelosen Mitnahme unterwegs.";"Conceptronic USB Portable Stereo Tube Speakers";2013-04-12;;"984.28 USD";conceptronic
18163356;loudspeakers;loudspeakers,audio_video_sales,conceptronic;;;"Une expérience sonore totale est garantie avec ce système de haut-parleurs de bureau 2.1. Ce système comprend un subwoofer actif avec des sons graves profonds et 2 haut-parleurs satellites, qui produisent un son réaliste. La bonne qualité sonore, le design élégant & compact et le contrôle facile en font un système de haut-parleurs amusant à utiliser.";"L'expérience sonore est garantie avec ce système de haut-parleur 2.1. Ce système dispose d'un subwoofer actif et de 2 haut-parleurs satellites.";"A complete sound experience is guaranteed with this 2.1 desktop speaker system. This system has an active subwoofer with deep bass and 2 satellite speakers which produce a realistic sound. The good sound quality, stylish & compact design and easy control makes the speaker system fun to use.";"A sound experience is guaranteed with this 2.1 speaker system. This system has an active subwoofer and 2 satellite speakers.";"Ein rundum gutes Klangerlebnis – mit diesem 2.1-Tischlautsprechersystem garantiert. Dieses System bietet einen aktiven Subwoofer für tiefste Bässe, und zwei Nebenlautsprecher sorgen für realistischen Klang. Beste Klangqualität, ein attraktives & kompaktes Design sowie einfache Bedienung zeichnen dieses Lautsprechersystem aus.";"Ein rundum gutes Klangerlebnis – mit diesem 2.1-Lautsprechersystem garantiert. Dieses System verfügt über einen aktiven Subwoofer und zwei einzelne Lautsprecher.";"Conceptronic Desktop Speaker System 2.1";2013-04-12;;"187.26 EUR,544.59 USD";conceptronic
18163357;loudspeakers;loudspeakers,audio_video_sales,conceptronic;;;"A complete sound experience is guaranteed with this 2.1 desktop speaker system. This system has an active subwoofer with deep bass and 2 satellite speakers which produce a realistic sound. The good sound quality, stylish & compact design and easy control makes the speaker system fun to use.";"A sound experience is guaranteed with this 2.1 speaker system. This system has an active subwoofer and 2 satellite speakers.";"A complete sound experience is guaranteed with this 2.1 desktop speaker system. This system has an active subwoofer with deep bass and 2 satellite speakers which produce a realistic sound. The good sound quality, stylish & compact design and easy control makes the speaker system fun to use.";"A sound experience is guaranteed with this 2.1 speaker system. This system has an active subwoofer and 2 satellite speakers.";"A complete sound experience is guaranteed with this 2.1 desktop speaker system. This system has an active subwoofer with deep bass and 2 satellite speakers which produce a realistic sound. The good sound quality, stylish & compact design and easy control makes the speaker system fun to use.";"A sound experience is guaranteed with this 2.1 speaker system. This system has an active subwoofer and 2 satellite speakers.";"Conceptronic Desktop Speaker System 2.1";2013-04-12;;"158.24 EUR,65.46 USD";conceptronic
18163358;loudspeakers;loudspeakers,audio_video_sales,conceptronic;;;"Le haut-parleur stéréo de voyage portable Bluetooth 3.0 est un haut-parleur multimédia Bluetooth pouvant être connecté sans fil à un téléphone mobile, un assistant personnel, un ordinateur portable ou un PC doté de la fonction Bluetooth. Convient aux dispositifs USB à faible consommation électrique. La conception élégante et compacte fait de ce haut-parleur la solution idéale pour le voyage !";"Le haut-parleur stéréo de voyage portable Bluetooth 3.0 est un haut-parleur multimédia Bluetooth pouvant être connecté sans fil à un téléphone mobile, un assistant personnel, un ordinateur portable ou un PC doté de la fonction Bluetooth.";"The Portable Bluetooth 3.0 Travel Stereo Speaker is a Bluetooth multimedia speaker which can be connected wirelessly to a Bluetooth mobile phone, PDA, laptop or PC. Suitable for low power USB devices. Thanks to the small and compact design, this Portable Bluetooth Travel Stereo Speaker is the ideal travel solution!";"The Portable Bluetooth 3.0 Travel Stereo Speaker is a Bluetooth multimedia speaker which can be connected wirelessly to a Bluetooth device.";"Dieser tragbare Bluetooth 3.0-Reisestereolautsprecher ist ein Bluetooth-Multimedialautsprecher, der kabellos mit Bluetooth-Mobiltelefonen, PDAs, Notebooks und PCs verbunden werden kann. Geeignet für USB-Geräte mit niedriger Leistung. Elegantes und kompaktes Design machen diesen Lautsprecher zur idealen Reiselösung!";"Dieser tragbare Bluetooth 3.0-Reisestereolautsprecher ist ein Bluetooth-Multimedialautsprecher, der kabellos mit Bluetooth-Mobiltelefonen, PDAs, Notebooks und PCs verbunden werden kann.";"Conceptronic Portable Bluetooth 3.0 Travel Stereo Speaker";2013-04-12;;"430.02 EUR,454.88 USD";conceptronic
